interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
LAMB2_ITGA1_ITGB1	LAMININ	LAMB2	ITGA1_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA1+ITGB1)
LAMB3_ITGA1_ITGB1	LAMININ	LAMB3	ITGA1_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA1+ITGB1)
LAMC1_ITGA1_ITGB1	LAMININ	LAMC1	ITGA1_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA1+ITGB1)
LAMC2_ITGA1_ITGB1	LAMININ	LAMC2	ITGA1_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA1+ITGB1)
LAMC3_ITGA1_ITGB1	LAMININ	LAMC3	ITGA1_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA1+ITGB1)
LAMA1_ITGA2_ITGB1	LAMININ	LAMA1	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGA2+ITGB1)
LAMA2_ITGA2_ITGB1	LAMININ	LAMA2	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGA2+ITGB1)
LAMA3_ITGA2_ITGB1	LAMININ	LAMA3	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGA2+ITGB1)
LAMA4_ITGA2_ITGB1	LAMININ	LAMA4	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGA2+ITGB1)
LAMA5_ITGA2_ITGB1	LAMININ	LAMA5	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGA2+ITGB1)
LAMB1_ITGA2_ITGB1	LAMININ	LAMB1	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGA2+ITGB1)
LAMB2_ITGA2_ITGB1	LAMININ	LAMB2	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA2+ITGB1)
LAMB3_ITGA2_ITGB1	LAMININ	LAMB3	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA2+ITGB1)
LAMC1_ITGA2_ITGB1	LAMININ	LAMC1	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA2+ITGB1)
LAMC2_ITGA2_ITGB1	LAMININ	LAMC2	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA2+ITGB1)
LAMC3_ITGA2_ITGB1	LAMININ	LAMC3	ITGA2_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA2+ITGB1)
LAMA1_ITGA3_ITGB1	LAMININ	LAMA1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGA3+ITGB1)
LAMA2_ITGA3_ITGB1	LAMININ	LAMA2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGA3+ITGB1)
LAMA3_ITGA3_ITGB1	LAMININ	LAMA3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGA3+ITGB1)
LAMA4_ITGA3_ITGB1	LAMININ	LAMA4	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGA3+ITGB1)
LAMA5_ITGA3_ITGB1	LAMININ	LAMA5	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGA3+ITGB1)
LAMB1_ITGA3_ITGB1	LAMININ	LAMB1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGA3+ITGB1)
LAMB2_ITGA3_ITGB1	LAMININ	LAMB2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA3+ITGB1)
LAMB3_ITGA3_ITGB1	LAMININ	LAMB3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA3+ITGB1)
LAMC1_ITGA3_ITGB1	LAMININ	LAMC1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA3+ITGB1)
LAMC2_ITGA3_ITGB1	LAMININ	LAMC2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA3+ITGB1)
LAMC3_ITGA3_ITGB1	LAMININ	LAMC3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA3+ITGB1)
RELN_ITGA3_ITGB1	RELN	RELN	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	RELN - (ITGA3+ITGB1)
THBS1_ITGA3_ITGB1	THBS	THBS1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	THBS1 - (ITGA3+ITGB1)
THBS2_ITGA3_ITGB1	THBS	THBS2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	THBS2 - (ITGA3+ITGB1)
THBS3_ITGA3_ITGB1	THBS	THBS3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	THBS3 - (ITGA3+ITGB1)
THBS4_ITGA3_ITGB1	THBS	THBS4	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	THBS4 - (ITGA3+ITGB1)
COMP_ITGA3_ITGB1	THBS	COMP	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COMP - (ITGA3+ITGB1)
COL1A1_ITGA3_ITGB1	COLLAGEN	COL1A1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A1 - (ITGA3+ITGB1)
COL1A2_ITGA3_ITGB1	COLLAGEN	COL1A2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A2 - (ITGA3+ITGB1)
COL2A1_ITGA3_ITGB1	COLLAGEN	COL2A1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL2A1 - (ITGA3+ITGB1)
COL4A1_ITGA3_ITGB1	COLLAGEN	COL4A1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A1 - (ITGA3+ITGB1)
COL4A2_ITGA3_ITGB1	COLLAGEN	COL4A2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A2 - (ITGA3+ITGB1)
COL4A3_ITGA3_ITGB1	COLLAGEN	COL4A3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A3 - (ITGA3+ITGB1)
COL4A4_ITGA3_ITGB1	COLLAGEN	COL4A4	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A4 - (ITGA3+ITGB1)
COL4A5_ITGA3_ITGB1	COLLAGEN	COL4A5	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A5 - (ITGA3+ITGB1)
COL4A6_ITGA3_ITGB1	COLLAGEN	COL4A6	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A6 - (ITGA3+ITGB1)
COL6A1_ITGA3_ITGB1	COLLAGEN	COL6A1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A1 - (ITGA3+ITGB1)
COL6A2_ITGA3_ITGB1	COLLAGEN	COL6A2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A2 - (ITGA3+ITGB1)
COL6A3_ITGA3_ITGB1	COLLAGEN	COL6A3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A3 - (ITGA3+ITGB1)
COL6A5_ITGA3_ITGB1	COLLAGEN	COL6A5	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A5 - (ITGA3+ITGB1)
COL6A6_ITGA3_ITGB1	COLLAGEN	COL6A6	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A6 - (ITGA3+ITGB1)
COL9A1_ITGA3_ITGB1	COLLAGEN	COL9A1	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A1 - (ITGA3+ITGB1)
COL9A2_ITGA3_ITGB1	COLLAGEN	COL9A2	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A2 - (ITGA3+ITGB1)
COL9A3_ITGA3_ITGB1	COLLAGEN	COL9A3	ITGA3_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A3 - (ITGA3+ITGB1)
LAMA1_ITGA6_ITGB1	LAMININ	LAMA1	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGA6+ITGB1)
LAMA2_ITGA6_ITGB1	LAMININ	LAMA2	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGA6+ITGB1)
LAMA3_ITGA6_ITGB1	LAMININ	LAMA3	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGA6+ITGB1)
LAMA4_ITGA6_ITGB1	LAMININ	LAMA4	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGA6+ITGB1)
LAMA5_ITGA6_ITGB1	LAMININ	LAMA5	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGA6+ITGB1)
LAMB1_ITGA6_ITGB1	LAMININ	LAMB1	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGA6+ITGB1)
LAMB2_ITGA6_ITGB1	LAMININ	LAMB2	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA6+ITGB1)
LAMB3_ITGA6_ITGB1	LAMININ	LAMB3	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA6+ITGB1)
LAMC1_ITGA6_ITGB1	LAMININ	LAMC1	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA6+ITGB1)
LAMC2_ITGA6_ITGB1	LAMININ	LAMC2	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA6+ITGB1)
LAMC3_ITGA6_ITGB1	LAMININ	LAMC3	ITGA6_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA6+ITGB1)
LAMA1_ITGA7_ITGB1	LAMININ	LAMA1	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGA7+ITGB1)
LAMA2_ITGA7_ITGB1	LAMININ	LAMA2	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGA7+ITGB1)
LAMA3_ITGA7_ITGB1	LAMININ	LAMA3	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGA7+ITGB1)
LAMA4_ITGA7_ITGB1	LAMININ	LAMA4	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGA7+ITGB1)
LAMA5_ITGA7_ITGB1	LAMININ	LAMA5	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGA7+ITGB1)
LAMB1_ITGA7_ITGB1	LAMININ	LAMB1	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGA7+ITGB1)
LAMB2_ITGA7_ITGB1	LAMININ	LAMB2	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA7+ITGB1)
LAMB3_ITGA7_ITGB1	LAMININ	LAMB3	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA7+ITGB1)
LAMC1_ITGA7_ITGB1	LAMININ	LAMC1	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA7+ITGB1)
LAMC2_ITGA7_ITGB1	LAMININ	LAMC2	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA7+ITGB1)
LAMC3_ITGA7_ITGB1	LAMININ	LAMC3	ITGA7_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA7+ITGB1)
VTN_ITGA8_ITGB1	VTN	VTN	ITGA8_ITGB1					KEGG: hsa04512	ECM-Receptor	VTN - (ITGA8+ITGB1)
TNC_ITGA8_ITGB1	TENASCIN	TNC	ITGA8_ITGB1					KEGG: hsa04512	ECM-Receptor	TNC - (ITGA8+ITGB1)
TNN_ITGA8_ITGB1	TENASCIN	TNN	ITGA8_ITGB1					KEGG: hsa04512	ECM-Receptor	TNN - (ITGA8+ITGB1)
TNXB_ITGA8_ITGB1	TENASCIN	TNXB	ITGA8_ITGB1					KEGG: hsa04512	ECM-Receptor	TNXB - (ITGA8+ITGB1)
NPNT1_ITGA8_ITGB1	NPNT	Npnt complex 1	ITGA8_ITGB1					KEGG: hsa04512	ECM-Receptor	NPNT1 - (ITGA8+ITGB1)
TNC_ITGA9_ITGB1	TENASCIN	TNC	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	TNC - (ITGA9+ITGB1)
TNN_ITGA9_ITGB1	TENASCIN	TNN	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	TNN - (ITGA9+ITGB1)
TNXB_ITGA9_ITGB1	TENASCIN	TNXB	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	TNXB - (ITGA9+ITGB1)
COL1A1_ITGA9_ITGB1	COLLAGEN	COL1A1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A1 - (ITGA9+ITGB1)
COL1A2_ITGA9_ITGB1	COLLAGEN	COL1A2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A2 - (ITGA9+ITGB1)
COL2A1_ITGA9_ITGB1	COLLAGEN	COL2A1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL2A1 - (ITGA9+ITGB1)
COL4A1_ITGA9_ITGB1	COLLAGEN	COL4A1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A1 - (ITGA9+ITGB1)
COL4A2_ITGA9_ITGB1	COLLAGEN	COL4A2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A2 - (ITGA9+ITGB1)
COL4A3_ITGA9_ITGB1	COLLAGEN	COL4A3	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A3 - (ITGA9+ITGB1)
COL4A4_ITGA9_ITGB1	COLLAGEN	COL4A4	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A4 - (ITGA9+ITGB1)
COL4A5_ITGA9_ITGB1	COLLAGEN	COL4A5	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A5 - (ITGA9+ITGB1)
COL4A6_ITGA9_ITGB1	COLLAGEN	COL4A6	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A6 - (ITGA9+ITGB1)
COL6A1_ITGA9_ITGB1	COLLAGEN	COL6A1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A1 - (ITGA9+ITGB1)
COL6A2_ITGA9_ITGB1	COLLAGEN	COL6A2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A2 - (ITGA9+ITGB1)
COL6A3_ITGA9_ITGB1	COLLAGEN	COL6A3	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A3 - (ITGA9+ITGB1)
COL6A5_ITGA9_ITGB1	COLLAGEN	COL6A5	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A5 - (ITGA9+ITGB1)
COL6A6_ITGA9_ITGB1	COLLAGEN	COL6A6	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A6 - (ITGA9+ITGB1)
COL9A1_ITGA9_ITGB1	COLLAGEN	COL9A1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A1 - (ITGA9+ITGB1)
COL9A2_ITGA9_ITGB1	COLLAGEN	COL9A2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A2 - (ITGA9+ITGB1)
COL9A3_ITGA9_ITGB1	COLLAGEN	COL9A3	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A3 - (ITGA9+ITGB1)
LAMA1_ITGA9_ITGB1	LAMININ	LAMA1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGA9+ITGB1)
LAMA2_ITGA9_ITGB1	LAMININ	LAMA2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGA9+ITGB1)
LAMA3_ITGA9_ITGB1	LAMININ	LAMA3	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGA9+ITGB1)
LAMA4_ITGA9_ITGB1	LAMININ	LAMA4	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGA9+ITGB1)
LAMA5_ITGA9_ITGB1	LAMININ	LAMA5	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGA9+ITGB1)
LAMB1_ITGA9_ITGB1	LAMININ	LAMB1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGA9+ITGB1)
LAMB2_ITGA9_ITGB1	LAMININ	LAMB2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA9+ITGB1)
LAMB3_ITGA9_ITGB1	LAMININ	LAMB3	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA9+ITGB1)
LAMC1_ITGA9_ITGB1	LAMININ	LAMC1	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA9+ITGB1)
LAMC2_ITGA9_ITGB1	LAMININ	LAMC2	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA9+ITGB1)
LAMC3_ITGA9_ITGB1	LAMININ	LAMC3	ITGA9_ITGB1					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA9+ITGB1)
COL1A1_ITGA10_ITGB1	COLLAGEN	COL1A1	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A1 - (ITGA10+ITGB1)
COL1A2_ITGA10_ITGB1	COLLAGEN	COL1A2	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A2 - (ITGA10+ITGB1)
COL2A1_ITGA10_ITGB1	COLLAGEN	COL2A1	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL2A1 - (ITGA10+ITGB1)
COL4A1_ITGA10_ITGB1	COLLAGEN	COL4A1	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A1 - (ITGA10+ITGB1)
COL4A2_ITGA10_ITGB1	COLLAGEN	COL4A2	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A2 - (ITGA10+ITGB1)
COL4A3_ITGA10_ITGB1	COLLAGEN	COL4A3	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A3 - (ITGA10+ITGB1)
COL4A4_ITGA10_ITGB1	COLLAGEN	COL4A4	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A4 - (ITGA10+ITGB1)
COL4A5_ITGA10_ITGB1	COLLAGEN	COL4A5	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A5 - (ITGA10+ITGB1)
COL4A6_ITGA10_ITGB1	COLLAGEN	COL4A6	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A6 - (ITGA10+ITGB1)
COL6A1_ITGA10_ITGB1	COLLAGEN	COL6A1	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A1 - (ITGA10+ITGB1)
COL6A2_ITGA10_ITGB1	COLLAGEN	COL6A2	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A2 - (ITGA10+ITGB1)
COL6A3_ITGA10_ITGB1	COLLAGEN	COL6A3	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A3 - (ITGA10+ITGB1)
COL6A5_ITGA10_ITGB1	COLLAGEN	COL6A5	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A5 - (ITGA10+ITGB1)
COL6A6_ITGA10_ITGB1	COLLAGEN	COL6A6	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A6 - (ITGA10+ITGB1)
COL9A1_ITGA10_ITGB1	COLLAGEN	COL9A1	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A1 - (ITGA10+ITGB1)
COL9A2_ITGA10_ITGB1	COLLAGEN	COL9A2	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A2 - (ITGA10+ITGB1)
COL9A3_ITGA10_ITGB1	COLLAGEN	COL9A3	ITGA10_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A3 - (ITGA10+ITGB1)
COL1A1_ITGA11_ITGB1	COLLAGEN	COL1A1	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A1 - (ITGA11+ITGB1)
COL1A2_ITGA11_ITGB1	COLLAGEN	COL1A2	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL1A2 - (ITGA11+ITGB1)
COL2A1_ITGA11_ITGB1	COLLAGEN	COL2A1	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL2A1 - (ITGA11+ITGB1)
COL4A1_ITGA11_ITGB1	COLLAGEN	COL4A1	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A1 - (ITGA11+ITGB1)
COL4A2_ITGA11_ITGB1	COLLAGEN	COL4A2	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A2 - (ITGA11+ITGB1)
COL4A3_ITGA11_ITGB1	COLLAGEN	COL4A3	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A3 - (ITGA11+ITGB1)
COL4A4_ITGA11_ITGB1	COLLAGEN	COL4A4	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A4 - (ITGA11+ITGB1)
COL4A5_ITGA11_ITGB1	COLLAGEN	COL4A5	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A5 - (ITGA11+ITGB1)
COL4A6_ITGA11_ITGB1	COLLAGEN	COL4A6	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL4A6 - (ITGA11+ITGB1)
COL6A1_ITGA11_ITGB1	COLLAGEN	COL6A1	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A1 - (ITGA11+ITGB1)
COL6A2_ITGA11_ITGB1	COLLAGEN	COL6A2	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A2 - (ITGA11+ITGB1)
COL6A3_ITGA11_ITGB1	COLLAGEN	COL6A3	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A3 - (ITGA11+ITGB1)
COL6A5_ITGA11_ITGB1	COLLAGEN	COL6A5	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A5 - (ITGA11+ITGB1)
COL6A6_ITGA11_ITGB1	COLLAGEN	COL6A6	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL6A6 - (ITGA11+ITGB1)
COL9A1_ITGA11_ITGB1	COLLAGEN	COL9A1	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A1 - (ITGA11+ITGB1)
COL9A2_ITGA11_ITGB1	COLLAGEN	COL9A2	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A2 - (ITGA11+ITGB1)
COL9A3_ITGA11_ITGB1	COLLAGEN	COL9A3	ITGA11_ITGB1					KEGG: hsa04512	ECM-Receptor	COL9A3 - (ITGA11+ITGB1)
FN1_ITGAV_ITGB1	FN1	FN1	ITGAV_ITGB1					KEGG: hsa04512	ECM-Receptor	FN1 - (ITGAV+ITGB1)
VTN_ITGAV_ITGB1	VTN	VTN	ITGAV_ITGB1					KEGG: hsa04512	ECM-Receptor	VTN - (ITGAV+ITGB1)
FN1_ITGA4_ITGB7	FN1	FN1	ITGA4_ITGB7					KEGG: hsa04512	ECM-Receptor	FN1 - (ITGA4+ITGB7)
FN1_ITGAV_ITGB3	FN1	FN1	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	FN1 - (ITGAV+ITGB3)
VTN_ITGAV_ITGB3	VTN	VTN	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	VTN - (ITGAV+ITGB3)
VWF_ITGAV_ITGB3	VWF	VWF	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	VWF - (ITGAV+ITGB3)
TNC_ITGAV_ITGB3	TENASCIN	TNC	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	TNC - (ITGAV+ITGB3)
TNN_ITGAV_ITGB3	TENASCIN	TNN	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	TNN - (ITGAV+ITGB3)
TNXB_ITGAV_ITGB3	TENASCIN	TNXB	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	TNXB - (ITGAV+ITGB3)
IBSP_ITGAV_ITGB3	BSP	IBSP	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	IBSP - (ITGAV+ITGB3)
THBS1_ITGAV_ITGB3	THBS	THBS1	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	THBS1 - (ITGAV+ITGB3)
THBS2_ITGAV_ITGB3	THBS	THBS2	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	THBS2 - (ITGAV+ITGB3)
THBS3_ITGAV_ITGB3	THBS	THBS3	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	THBS3 - (ITGAV+ITGB3)
THBS4_ITGAV_ITGB3	THBS	THBS4	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	THBS4 - (ITGAV+ITGB3)
COMP_ITGAV_ITGB3	THBS	COMP	ITGAV_ITGB3					KEGG: hsa04512	ECM-Receptor	COMP - (ITGAV+ITGB3)
FN1_ITGA2B_ITGB3	FN1	FN1	ITGA2B_ITGB3					KEGG: hsa04512	ECM-Receptor	FN1 - (ITGA2B+ITGB3)
VTN_ITGA2B_ITGB3	VTN	VTN	ITGA2B_ITGB3					KEGG: hsa04512	ECM-Receptor	VTN - (ITGA2B+ITGB3)
VWF_ITGA2B_ITGB3	VWF	VWF	ITGA2B_ITGB3					KEGG: hsa04512	ECM-Receptor	VWF - (ITGA2B+ITGB3)
TNC_ITGA2B_ITGB3	TENASCIN	TNC	ITGA2B_ITGB3					KEGG: hsa04512	ECM-Receptor	TNC - (ITGA2B+ITGB3)
TNN_ITGA2B_ITGB3	TENASCIN	TNN	ITGA2B_ITGB3					KEGG: hsa04512	ECM-Receptor	TNN - (ITGA2B+ITGB3)
TNXB_ITGA2B_ITGB3	TENASCIN	TNXB	ITGA2B_ITGB3					KEGG: hsa04512	ECM-Receptor	TNXB - (ITGA2B+ITGB3)
VTN_ITGAV_ITGB5	VTN	VTN	ITGAV_ITGB5					KEGG: hsa04512	ECM-Receptor	VTN - (ITGAV+ITGB5)
IBSP_ITGAV_ITGB5	BSP	IBSP	ITGAV_ITGB5					KEGG: hsa04512	ECM-Receptor	IBSP - (ITGAV+ITGB5)
TNC_ITGAV_ITGB6	TENASCIN	TNC	ITGAV_ITGB6					KEGG: hsa04512	ECM-Receptor	TNC - (ITGAV+ITGB6)
TNN_ITGAV_ITGB6	TENASCIN	TNN	ITGAV_ITGB6					KEGG: hsa04512	ECM-Receptor	TNN - (ITGAV+ITGB6)
TNXB_ITGAV_ITGB6	TENASCIN	TNXB	ITGAV_ITGB6					KEGG: hsa04512	ECM-Receptor	TNXB - (ITGAV+ITGB6)
FN1_ITGAV_ITGB6	FN1	FN1	ITGAV_ITGB6					KEGG: hsa04512	ECM-Receptor	FN1 - (ITGAV+ITGB6)
