Id	Name	Type	Aliases
1300	COL10A1	GENE	
2639	GCDH	GENE	hsa:2639,glutaryl-CoA dehydrogenase,ENSG00000105607
3965	LGALS9	GENE	
1308	COL17A1	GENE	
2638	GC	GENE	
1307	COL16A1	GENE	
1306	COL15A1	GENE	
3980	LIG3	GENE	
100287932	TIMM23	GENE	
3981	LIG4	GENE	
2650	GCNT1	GENE	hsa:2650,glucosaminyl (N-acetyl) transferase 1,ENSG00000187210
2647	BLOC1S1	GENE	
2646	GCKR	GENE	
1315	COPB1	GENE	
2645	GCK	GENE	hsa:2645,glucokinase,ENSG00000106633
1314	COPA	GENE	
2644	GCHFR	GENE	
1312	COMT	GENE	hsa:1312,catechol-O-methyltransferase,ENSG00000093010
2643	GCH1	GENE	hsa:2643,GTP cyclohydrolase 1,ENSG00000131979
2642	GCGR	GENE	hsa:2642,glucagon receptor,ENSG00000215644,ENSG00000288269
1311	COMP	GENE	hsa:1311,cartilage oligomeric matrix protein,ENSG00000105664
2641	GCG	GENE	hsa:2641,glucagon,ENSG00000115263
1310	COL19A1	GENE	
574537	UGT2A2	GENE	hsa:574537,UDP glucuronosyltransferase family 2 member A2,ENSG00000271271
646627	LYPD8	GENE	
3972	LHB	GENE	hsa:3972,luteinizing hormone subunit beta,ENSG00000104826
3973	LHCGR	GENE	hsa:3973,luteinizing hormone/choriogonadotropin receptor,ENSG00000138039
646625	URAD	GENE	hsa:646625,ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase,ENSG00000183463
3976	LIF	GENE	hsa:3976,LIF interleukin 6 family cytokine,ENSG00000128342
3977	LIFR	GENE	hsa:3977,LIF receptor subunit alpha,ENSG00000113594
2649	NR6A1	GENE	
2648	KAT2A	GENE	hsa:2648,lysine acetyltransferase 2A,ENSG00000108773
3978	LIG1	GENE	
1317	SLC31A1	GENE	
3990	LIPC	GENE	hsa:3990,lipase C, hepatic type,ENSG00000166035
3991	LIPE	GENE	hsa:3991,lipase E, hormone sensitive type,ENSG00000079435
3992	FADS1	GENE	hsa:3992,fatty acid desaturase 1,ENSG00000149485
2660	MSTN	GENE	hsa:2660,myostatin,ENSG00000138379
1327	COX4I1	GENE	hsa:1327,cytochrome c oxidase subunit 4I1,ENSG00000131143
2658	GDF2	GENE	
2657	GDF1	GENE	
1326	MAP3K8	GENE	hsa:1326,mitogen-activated protein kinase kinase kinase 8,ENSG00000107968
1325	CORT	GENE	hsa:1325,cortistatin,ENSG00000241563
2653	GCSH	GENE	hsa:2653,glycine cleavage system protein H,ENSG00000140905
2652	OPN1MW	GENE	
2651	GCNT2	GENE	hsa:2651,glucosaminyl (N-acetyl) transferase 2 (I blood group),ENSG00000111846,ENSG00000285222
3983	ABLIM1	GENE	hsa:3983,actin binding LIM protein 1,ENSG00000099204
3984	LIMK1	GENE	hsa:3984,LIM domain kinase 1,ENSG00000106683
3985	LIMK2	GENE	hsa:3985,LIM domain kinase 2,ENSG00000182541
3987	LIMS1	GENE	
1329	COX5B	GENE	hsa:1329,cytochrome c oxidase subunit 5B,ENSG00000135940
3988	LIPA	GENE	hsa:3988,lipase A, lysosomal acid type,ENSG00000107798
2672	GFI1	GENE	
1340	COX6B1	GENE	hsa:1340,cytochrome c oxidase subunit 6B1,ENSG00000126267
2671	GFER	GENE	
2670	GFAP	GENE	hsa:2670,glial fibrillary acidic protein,ENSG00000131095
hsa-miR-331-5p	hsa-miR-331-5p	MIRNA	
1337	COX6A1	GENE	hsa:1337,cytochrome c oxidase subunit 6A1,ENSG00000111775
2668	GDNF	GENE	hsa:2668,glial cell derived neurotrophic factor,ENSG00000168621
2665	GDI2	GENE	
2664	GDI1	GENE	
mmu-miR-199a-3p	mmu-miR-199a-3p	MIRNA	
3993	LLGL2	GENE	hsa:3993,LLGL scribble cell polarity complex component 2,ENSG00000073350
hsa-miR-520d-5p	hsa-miR-520d-5p	MIRNA	
3996	LLGL1	GENE	hsa:3996,LLGL scribble cell polarity complex component 1,ENSG00000131899,ENSG00000284137
3998	LMAN1	GENE	
285440	CYP4V2	GENE	
2683	B4GALT1	GENE	hsa:2683,beta-1,4-galactosyltransferase 1,ENSG00000086062
1352	COX10	GENE	hsa:1352,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,ENSG00000006695
1351	COX8A	GENE	hsa:1351,cytochrome c oxidase subunit 8A,ENSG00000176340
mmu-miR-1a-3p	mmu-miR-1a-3p	MIRNA	
1350	COX7C	GENE	hsa:1350,cytochrome c oxidase subunit 7C,ENSG00000127184
1349	COX7B	GENE	hsa:1349,cytochrome c oxidase subunit 7B,ENSG00000131174
2678	GGT1	GENE	hsa:2678,gamma-glutamyltransferase 1,ENSG00000100031,ENSG00000286070
2677	GGCX	GENE	hsa:2677,gamma-glutamyl carboxylase,ENSG00000115486
1345	COX6C	GENE	hsa:1345,cytochrome c oxidase subunit 6C,ENSG00000164919
2676	GFRA3	GENE	
2675	GFRA2	GENE	
2674	GFRA1	GENE	
2673	GFPT1	GENE	hsa:2673,glutamine--fructose-6-phosphate transaminase 1,ENSG00000198380
hsa-miR-367-3p	hsa-miR-367-3p	MIRNA	
2694	CBLIF	GENE	hsa:2694,cobalamin binding intrinsic factor,ENSG00000134812
1363	CPE	GENE	
2693	GHSR	GENE	hsa:2693,growth hormone secretagogue receptor,ENSG00000121853
1362	CPD	GENE	
1361	CPB2	GENE	hsa:1361,carboxypeptidase B2,ENSG00000080618
2692	GHRHR	GENE	hsa:2692,growth hormone releasing hormone receptor,ENSG00000106128
1360	CPB1	GENE	
2691	GHRH	GENE	hsa:2691,growth hormone releasing hormone,ENSG00000118702
2690	GHR	GENE	hsa:2690,growth hormone receptor,ENSG00000112964
107987545	LOC107987545	GENE	hsa:107987545,ENSG00000284827
1359	CPA3	GENE	hsa:1359,carboxypeptidase A3,ENSG00000163751
hsa-miR-331-3p	hsa-miR-331-3p	MIRNA	
2689	GH2	GENE	hsa:2689,growth hormone 2,ENSG00000136487
2688	GH1	GENE	hsa:2688,growth hormone 1,ENSG00000259384
1356	CP	GENE	hsa:1356,ceruloplasmin,ENSG00000047457
2687	GGT5	GENE	hsa:2687,gamma-glutamyltransferase 5,ENSG00000099998
2686	GGT7	GENE	hsa:2686,gamma-glutamyltransferase 7,ENSG00000131067
1355	COX15	GENE	hsa:1355,cytochrome c oxidase assembly homolog COX15,ENSG00000014919
1353	COX11	GENE	
hsa-miR-520d-3p	hsa-miR-520d-3p	MIRNA	
1374	CPT1A	GENE	hsa:1374,carnitine palmitoyltransferase 1A,ENSG00000110090
1373	CPS1	GENE	hsa:1373,carbamoyl-phosphate synthase 1,ENSG00000021826
1371	CPOX	GENE	hsa:1371,coproporphyrinogen oxidase,ENSG00000080819
1370	CPN2	GENE	
1369	CPN1	GENE	
1368	CPM	GENE	
2697	GJA1	GENE	hsa:2697,gap junction protein alpha 1,ENSG00000152661
1366	CLDN7	GENE	hsa:1366,claudin 7,ENSG00000181885,ENSG00000288292
2696	GIPR	GENE	hsa:2696,gastric inhibitory polypeptide receptor,ENSG00000010310
1365	CLDN3	GENE	hsa:1365,claudin 3,ENSG00000165215
2695	GIP	GENE	hsa:2695,gastric inhibitory polypeptide,ENSG00000159224
1364	CLDN4	GENE	hsa:1364,claudin 4,ENSG00000189143
102800317	TPTEP2-CSNK1E	GENE	hsa:102800317,TPTEP2-CSNK1E readthrough,ENSG00000283900
1385	CREB1	GENE	hsa:1385,cAMP responsive element binding protein 1,ENSG00000118260
1384	CRAT	GENE	
1382	CRABP2	GENE	
1381	CRABP1	GENE	
1380	CR2	GENE	hsa:1380,complement C3d receptor 2,ENSG00000117322
1379	CR1L	GENE	hsa:1379,complement C3b/C4b receptor 1 like,ENSG00000197721
1378	CR1	GENE	hsa:1378,complement C3b/C4b receptor 1 (Knops blood group),ENSG00000203710
1376	CPT2	GENE	hsa:1376,carnitine palmitoyltransferase 2,ENSG00000157184
1375	CPT1B	GENE	hsa:1375,carnitine palmitoyltransferase 1B,ENSG00000205560
115509	ZNF689	GENE	hsa:115509,zinc finger protein 689,ENSG00000156853
116832	RPL39L	GENE	
1395	CRHR2	GENE	hsa:1395,corticotropin releasing hormone receptor 2,ENSG00000106113
1394	CRHR1	GENE	hsa:1394,corticotropin releasing hormone receptor 1,ENSG00000120088,ENSG00000278232,ENSG00000282456,ENSG00000276191,ENSG00000263715
1393	CRHBP	GENE	
1392	CRH	GENE	hsa:1392,corticotropin releasing hormone,ENSG00000147571
116835	HSPA12B	GENE	
1390	CREM	GENE	hsa:1390,cAMP responsive element modulator,ENSG00000095794
259197	NCR3	GENE	hsa:259197,natural cytotoxicity triggering receptor 3,ENSG00000204475,ENSG00000236315,ENSG00000206430,ENSG00000236979,ENSG00000237808,ENSG00000223833,ENSG00000237103,ENSG00000225211
1388	ATF6B	GENE	hsa:1388,activating transcription factor 6 beta,ENSG00000213676,ENSG00000228628,ENSG00000234539,ENSG00000168468
284129	SLC26A11	GENE	
1387	CREBBP	GENE	hsa:1387,CREB binding protein,ENSG00000005339
1386	ATF2	GENE	hsa:1386,activating transcription factor 2,ENSG00000115966
286749	STON1-GTF2A1L	GENE	
284119	CAVIN1	GENE	
1399	CRKL	GENE	hsa:1399,CRK like proto-oncogene, adaptor protein,ENSG00000099942
1398	CRK	GENE	hsa:1398,CRK proto-oncogene, adaptor protein,ENSG00000167193
284111	SLC13A5	GENE	
259173	ALS2CL	GENE	
440193	CCDC88C	GENE	
10130	PDIA6	GENE	hsa:10130,protein disulfide isomerase family A member 6,ENSG00000143870
127544	RNF19B	GENE	
440138	ALG11	GENE	hsa:440138,ALG11 alpha-1,2-mannosyltransferase,ENSG00000253710
115557	ARHGEF25	GENE	
23443	SLC35A3	GENE	
23446	SLC44A1	GENE	hsa:23446,solute carrier family 44 member 1,ENSG00000070214
10139	ARFRP1	GENE	
10131	TRAP1	GENE	hsa:10131,TNF receptor associated protein 1,ENSG00000126602
128866	CHMP4B	GENE	hsa:128866,charged multivesicular body protein 4B,ENSG00000101421
10134	BCAP31	GENE	
10133	OPTN	GENE	hsa:10133,optineurin,ENSG00000123240
128869	PIGU	GENE	hsa:128869,phosphatidylinositol glycan anchor biosynthesis class U,ENSG00000101464
10135	NAMPT	GENE	hsa:10135,nicotinamide phosphoribosyltransferase,ENSG00000105835
10138	YAF2	GENE	
10140	TOB1	GENE	hsa:10140,transducer of ERBB2, 1,ENSG00000141232
hsa-miR-582-3p	hsa-miR-582-3p	MIRNA	
23456	ABCB10	GENE	
115548	FCHO2	GENE	
23457	ABCB9	GENE	
152503	SH3D19	GENE	
23450	SF3B3	GENE	
23451	SF3B1	GENE	
10142	AKAP9	GENE	
10144	FAM13A	GENE	
10148	EBI3	GENE	hsa:10148,Epstein-Barr virus induced 3,ENSG00000105246
23428	SLC7A8	GENE	
284161	GDPD1	GENE	hsa:284161,glycerophosphodiester phosphodiesterase domain containing 1,ENSG00000153982
23429	RYBP	GENE	
23421	ITGB3BP	GENE	
23423	TMED3	GENE	
23426	GRIP1	GENE	
152519	NIPAL1	GENE	
10117	ENAM	GENE	
10110	SGK2	GENE	hsa:10110,serum/glucocorticoid regulated kinase 2,ENSG00000101049
10112	KIF20A	GENE	
10111	RAD50	GENE	hsa:10111,RAD50 double strand break repair protein,ENSG00000113522
10114	HIPK3	GENE	hsa:10114,homeodomain interacting protein kinase 3,ENSG00000110422
10113	PREB	GENE	hsa:10113,prolactin regulatory element binding,ENSG00000138073
10116	FEM1B	GENE	
23438	HARS2	GENE	hsa:23438,histidyl-tRNA synthetase 2, mitochondrial,ENSG00000112855
165829	GPR156	GENE	hsa:165829,G protein-coupled receptor 156,ENSG00000175697
23439	ATP1B4	GENE	hsa:23439,ATPase Na+/K+ transporting family member beta 4,ENSG00000101892
hsa-miR-582-5p	hsa-miR-582-5p	MIRNA	
hsa-miR-513b-5p	hsa-miR-513b-5p	MIRNA	
23431	AP4E1	GENE	
23432	GPR161	GENE	hsa:23432,G protein-coupled receptor 161,ENSG00000143147
23433	RHOQ	GENE	hsa:23433,ras homolog family member Q,ENSG00000119729
440145	MZT1	GENE	
440153	OR11H12	GENE	hsa:440153,olfactory receptor family 11 subfamily H member 12,ENSG00000257115
10128	LRPPRC	GENE	
10121	ACTR1A	GENE	hsa:10121,actin related protein 1A,ENSG00000138107
10120	ACTR1B	GENE	hsa:10120,actin related protein 1B,ENSG00000115073
10123	ARL4C	GENE	
10125	RASGRP1	GENE	hsa:10125,RAS guanyl releasing protein 1,ENSG00000172575
10127	ZNF263	GENE	
10126	DNAL4	GENE	hsa:10126,dynein axonemal light chain 4,ENSG00000100246
23405	DICER1	GENE	hsa:23405,dicer 1, ribonuclease III,ENSG00000100697
23408	SIRT5	GENE	hsa:23408,sirtuin 5,ENSG00000124523
23409	SIRT4	GENE	hsa:23409,sirtuin 4,ENSG00000089163
23400	ATP13A2	GENE	
23401	FRAT2	GENE	hsa:23401,FRAT regulator of WNT signaling pathway 2,ENSG00000181274
23404	EXOSC2	GENE	
23416	KCNH3	GENE	
23417	MLYCD	GENE	hsa:23417,malonyl-CoA decarboxylase,ENSG00000103150
23418	CRB1	GENE	hsa:23418,crumbs cell polarity complex component 1,ENSG00000134376
23410	SIRT3	GENE	hsa:23410,sirtuin 3,ENSG00000142082
23411	SIRT1	GENE	hsa:23411,sirtuin 1,ENSG00000096717
23412	COMMD3	GENE	
23414	ZFPM2	GENE	hsa:23414,zinc finger protein, FOG family member 2,ENSG00000169946
23415	KCNH4	GENE	
hsa-miR-30b-5p	hsa-miR-30b-5p	MIRNA	
10107	TRIM10	GENE	
10106	CTDSP2	GENE	
10109	ARPC2	GENE	hsa:10109,actin related protein 2/3 complex subunit 2,ENSG00000163466
10101	NUBP2	GENE	
10102	TSFM	GENE	
10105	PPIF	GENE	hsa:10105,peptidylprolyl isomerase F,ENSG00000108179
126231	ZNF573	GENE	hsa:126231,zinc finger protein 573,ENSG00000189144
115584	SLC5A11	GENE	
127550	A3GALT2	GENE	hsa:127550,alpha 1,3-galactosyltransferase 2,ENSG00000184389
hsa-miR-30b-3p	hsa-miR-30b-3p	MIRNA	
10090	UST	GENE	
10093	ARPC4	GENE	hsa:10093,actin related protein 2/3 complex subunit 4,ENSG00000241553
10092	ARPC5	GENE	hsa:10092,actin related protein 2/3 complex subunit 5,ENSG00000162704
10095	ARPC1B	GENE	hsa:10095,actin related protein 2/3 complex subunit 1B,ENSG00000130429
10094	ARPC3	GENE	hsa:10094,actin related protein 2/3 complex subunit 3,ENSG00000111229
10097	ACTR2	GENE	hsa:10097,actin related protein 2,ENSG00000138071
10096	ACTR3	GENE	hsa:10096,actin related protein 3,ENSG00000115091
84329	HVCN1	GENE	
84324	SARNP	GENE	
hsa-miR-222-5p	hsa-miR-222-5p	MIRNA	
84320	ACBD6	GENE	
10098	TSPAN5	GENE	
84321	THOC3	GENE	
84317	CCDC115	GENE	
84316	NAA38	GENE	
84313	VPS25	GENE	
728819	C1GALT1C1L	GENE	hsa:728819,C1GALT1 specific chaperone 1 like,ENSG00000223658
84315	MON1A	GENE	
10071	MUC12	GENE	
10073	SNUPN	GENE	
405753	DUOXA2	GENE	hsa:405753,dual oxidase maturation factor 2,ENSG00000140274
10075	HUWE1	GENE	
23389	MED13L	GENE	hsa:23389,mediator complex subunit 13L,ENSG00000123066
23380	SRGAP2	GENE	hsa:23380,SLIT-ROBO Rho GTPase activating protein 2,ENSG00000266028
23381	SMG5	GENE	hsa:23381,SMG5 nonsense mediated mRNA decay factor,ENSG00000198952
23382	AHCYL2	GENE	hsa:23382,adenosylhomocysteinase like 2,ENSG00000158467
23383	MAU2	GENE	
23385	NCSTN	GENE	hsa:23385,nicastrin,ENSG00000162736
84342	COG8	GENE	
10076	PTPRU	GENE	
10079	ATP9A	GENE	
84340	GFM2	GENE	
10082	GPC6	GENE	
10081	PDCD7	GENE	
10084	PQBP1	GENE	
10083	USH1C	GENE	
23397	NCAPH	GENE	
23398	PPWD1	GENE	
23399	CTDNEP1	GENE	
84335	AKT1S1	GENE	hsa:84335,AKT1 substrate 1,ENSG00000204673
23395	LARS2	GENE	hsa:23395,leucyl-tRNA synthetase 2, mitochondrial,ENSG00000011376
23396	PIP5K1C	GENE	hsa:23396,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,ENSG00000186111
60386	SLC25A19	GENE	
10087	CERT1	GENE	
84333	PCGF5	GENE	
10089	KCNK7	GENE	
138199	CARNMT1	GENE	hsa:138199,carnosine N-methyltransferase 1,ENSG00000156017
hsa-miR-210-3p	hsa-miR-210-3p	MIRNA	
10051	SMC4	GENE	
10053	AP1M2	GENE	hsa:10053,adaptor related protein complex 1 subunit mu 2,ENSG00000129354
10052	GJC1	GENE	
23365	ARHGEF12	GENE	hsa:23365,Rho guanine nucleotide exchange factor 12,ENSG00000196914
23368	PPP1R13B	GENE	
23369	PUM2	GENE	hsa:23369,pumilio RNA binding family member 2,ENSG00000055917
23363	OBSL1	GENE	
84364	ARFGAP2	GENE	
10055	SAE1	GENE	
10054	UBA2	GENE	
10057	ABCC5	GENE	
10056	FARSB	GENE	hsa:10056,phenylalanyl-tRNA synthetase subunit beta,ENSG00000116120
10059	DNM1L	GENE	hsa:10059,dynamin 1 like,ENSG00000087470
10058	ABCB6	GENE	
10060	ABCC9	GENE	
10062	NR1H3	GENE	hsa:10062,nuclear receptor subfamily 1 group H member 3,ENSG00000025434
10063	COX17	GENE	
23376	UFL1	GENE	
23378	RRP8	GENE	
23379	ICE1	GENE	
23370	ARHGEF18	GENE	hsa:23370,Rho/Rac guanine nucleotide exchange factor 18,ENSG00000104880
23373	CRTC1	GENE	
10068	IL18BP	GENE	
hsa-miR-210-5p	hsa-miR-210-5p	MIRNA	
hsa-miR-450a-1-3p	hsa-miR-450a-1-3p	MIRNA	
23344	ESYT1	GENE	
23345	SYNE1	GENE	
23348	DOCK9	GENE	
hsa-miR-222-3p	hsa-miR-222-3p	MIRNA	
140453	MUC17	GENE	
hsa-miR-1229-3p	hsa-miR-1229-3p	MIRNA	
140456	ASB11	GENE	
140458	ASB5	GENE	
140459	ASB6	GENE	
10039	PARP3	GENE	hsa:10039,poly(ADP-ribose) polymerase family member 3,ENSG00000041880
10038	PARP2	GENE	hsa:10038,poly(ADP-ribose) polymerase 2,ENSG00000129484
23353	SUN1	GENE	
23354	HAUS5	GENE	
23358	USP24	GENE	
200576	PIKFYVE	GENE	hsa:200576,phosphoinositide kinase, FYVE-type zinc finger containing,ENSG00000115020
140460	ASB7	GENE	
140461	ASB8	GENE	
140462	ASB9	GENE	
23350	U2SURP	GENE	
140465	MYL6B	GENE	hsa:140465,myosin light chain 6B,ENSG00000196465
23352	UBR4	GENE	
10046	MAMLD1	GENE	
140469	MYO3B	GENE	
10048	RANBP9	GENE	
10049	DNAJB6	GENE	
hsa-miR-96-5p	hsa-miR-96-5p	MIRNA	
2706	GJB2	GENE	
2705	GJB1	GENE	
2712	GK2	GENE	hsa:2712,glycerol kinase 2,ENSG00000196475
2710	GK	GENE	hsa:2710,glycerol kinase,ENSG00000198814
2719	GPC3	GENE	hsa:2719,glypican 3,ENSG00000147257
2717	GLA	GENE	hsa:2717,galactosidase alpha,ENSG00000102393
50964	SOST	GENE	hsa:50964,sclerostin,ENSG00000167941
hsa-miR-96-3p	hsa-miR-96-3p	MIRNA	
286826	LIN9	GENE	hsa:286826,lin-9 DREAM MuvB core complex component,ENSG00000183814
59307	SIGIRR	GENE	
2720	GLB1	GENE	hsa:2720,galactosidase beta 1,ENSG00000170266
2729	GCLC	GENE	hsa:2729,glutamate-cysteine ligase catalytic subunit,ENSG00000001084
2735	GLI1	GENE	hsa:2735,GLI family zinc finger 1,ENSG00000111087
2734	GLG1	GENE	hsa:2734,golgi glycoprotein 1,ENSG00000090863
2733	GLE1	GENE	
1401	CRP	GENE	
1400	CRMP1	GENE	
2731	GLDC	GENE	hsa:2731,glycine decarboxylase,ENSG00000178445
2730	GCLM	GENE	hsa:2730,glutamate-cysteine ligase modifier subunit,ENSG00000023909
2739	GLO1	GENE	hsa:2739,glyoxalase I,ENSG00000124767
1408	CRY2	GENE	
1407	CRY1	GENE	
2737	GLI3	GENE	hsa:2737,GLI family zinc finger 3,ENSG00000106571
2736	GLI2	GENE	hsa:2736,GLI family zinc finger 2,ENSG00000074047
hsa-miR-367-5p	hsa-miR-367-5p	MIRNA	
2746	GLUD1	GENE	hsa:2746,glutamate dehydrogenase 1,ENSG00000148672
2745	GLRX	GENE	
2744	GLS	GENE	hsa:2744,glutaminase,ENSG00000115419
hsa-miR-379-3p	hsa-miR-379-3p	MIRNA	
2743	GLRB	GENE	hsa:2743,glycine receptor beta,ENSG00000109738
2742	GLRA2	GENE	hsa:2742,glycine receptor alpha 2,ENSG00000101958
2741	GLRA1	GENE	hsa:2741,glycine receptor alpha 1,ENSG00000145888
259217	HSPA12A	GENE	
1410	CRYAB	GENE	hsa:1410,crystallin alpha B,ENSG00000109846
2740	GLP1R	GENE	hsa:2740,glucagon like peptide 1 receptor,ENSG00000112164
345611	IRGM	GENE	hsa:345611,immunity related GTPase M,ENSG00000237693
2747	GLUD2	GENE	hsa:2747,glutamate dehydrogenase 2,ENSG00000182890,ENSG00000288118
50999	TMED5	GENE	
259236	TMIE	GENE	
2760	GM2A	GENE	
259232	NALCN	GENE	
259230	SGMS1	GENE	hsa:259230,sphingomyelin synthase 1,ENSG00000198964
59339	PLEKHA2	GENE	
59338	PLEKHA1	GENE	
2752	GLUL	GENE	hsa:2752,glutamate-ammonia ligase,ENSG00000135821
hsa-miR-380-3p	hsa-miR-380-3p	MIRNA	
1428	CRYM	GENE	
151194	METTL21A	GENE	
2771	GNAI2	GENE	hsa:2771,G protein subunit alpha i2,ENSG00000114353
1440	CSF3	GENE	hsa:1440,colony stimulating factor 3,ENSG00000108342
2770	GNAI1	GENE	hsa:2770,G protein subunit alpha i1,ENSG00000127955
59341	TRPV4	GENE	hsa:59341,transient receptor potential cation channel subfamily V member 4,ENSG00000111199
59344	ALOXE3	GENE	hsa:59344,arachidonate lipoxygenase 3,ENSG00000179148
59343	SENP2	GENE	hsa:59343,SUMO specific peptidase 2,ENSG00000163904
59340	HRH4	GENE	hsa:59340,histamine receptor H4,ENSG00000134489
163175	LGI4	GENE	
hsa-miR-379-5p	hsa-miR-379-5p	MIRNA	
2768	GNA12	GENE	hsa:2768,G protein subunit alpha 12,ENSG00000146535
1437	CSF2	GENE	hsa:1437,colony stimulating factor 2,ENSG00000164400
2767	GNA11	GENE	hsa:2767,G protein subunit alpha 11,ENSG00000088256
1436	CSF1R	GENE	hsa:1436,colony stimulating factor 1 receptor,ENSG00000182578
59349	KLHL12	GENE	
1435	CSF1	GENE	hsa:1435,colony stimulating factor 1,ENSG00000184371
2766	GMPR	GENE	hsa:2766,guanosine monophosphate reductase,ENSG00000137198
1432	MAPK14	GENE	hsa:1432,mitogen-activated protein kinase 14,ENSG00000112062
59345	GNB4	GENE	hsa:59345,G protein subunit beta 4,ENSG00000114450
2762	GMDS	GENE	hsa:2762,GDP-mannose 4,6-dehydratase,ENSG00000112699
59348	ZNF350	GENE	hsa:59348,zinc finger protein 350,ENSG00000256683
1431	CS	GENE	hsa:1431,citrate synthase,ENSG00000062485
84303	CHCHD6	GENE	
1439	CSF2RB	GENE	hsa:1439,colony stimulating factor 2 receptor subunit beta,ENSG00000100368
2769	GNA15	GENE	hsa:2769,G protein subunit alpha 15,ENSG00000060558
1438	CSF2RA	GENE	hsa:1438,colony stimulating factor 2 receptor subunit alpha,ENSG00000198223
2782	GNB1	GENE	hsa:2782,G protein subunit beta 1,ENSG00000078369
2781	GNAZ	GENE	hsa:2781,G protein subunit alpha z,ENSG00000128266
59352	LGR6	GENE	
2780	GNAT2	GENE	hsa:2780,G protein subunit alpha transducin 2,ENSG00000134183
59350	RXFP1	GENE	hsa:59350,relaxin family peptide receptor 1,ENSG00000171509
hsa-miR-380-5p	hsa-miR-380-5p	MIRNA	
2779	GNAT1	GENE	hsa:2779,G protein subunit alpha transducin 1,ENSG00000114349
1447	CSN2	GENE	hsa:1447,casein beta,ENSG00000135222,ENSG00000283030
2778	GNAS	GENE	hsa:2778,GNAS complex locus,ENSG00000087460
2776	GNAQ	GENE	hsa:2776,G protein subunit alpha q,ENSG00000156052
1445	CSK	GENE	hsa:1445,C-terminal Src kinase,ENSG00000103653
2775	GNAO1	GENE	hsa:2775,G protein subunit alpha o1,ENSG00000087258
2774	GNAL	GENE	hsa:2774,G protein subunit alpha L,ENSG00000141404
1443	CSH2	GENE	hsa:1443,chorionic somatomammotropin hormone 2,ENSG00000213218
2773	GNAI3	GENE	hsa:2773,G protein subunit alpha i3,ENSG00000065135
1442	CSH1	GENE	hsa:1442,chorionic somatomammotropin hormone 1,ENSG00000136488
1441	CSF3R	GENE	hsa:1441,colony stimulating factor 3 receptor,ENSG00000119535
2793	GNGT2	GENE	hsa:2793,G protein subunit gamma transducin 2,ENSG00000167083
1462	VCAN	GENE	
2792	GNGT1	GENE	hsa:2792,G protein subunit gamma transducin 1,ENSG00000127928
2791	GNG11	GENE	hsa:2791,G protein subunit gamma 11,ENSG00000127920
1460	CSNK2B	GENE	hsa:1460,casein kinase 2 beta,ENSG00000204435,ENSG00000230700,ENSG00000232960,ENSG00000206406,ENSG00000224774,ENSG00000224398,ENSG00000228875
2790	GNG10	GENE	hsa:2790,G protein subunit gamma 10,ENSG00000242616
1459	CSNK2A2	GENE	hsa:1459,casein kinase 2 alpha 2,ENSG00000070770
2788	GNG7	GENE	hsa:2788,G protein subunit gamma 7,ENSG00000176533
1457	CSNK2A1	GENE	hsa:1457,casein kinase 2 alpha 1,ENSG00000101266
2787	GNG5	GENE	hsa:2787,G protein subunit gamma 5,ENSG00000174021
1456	CSNK1G3	GENE	hsa:1456,casein kinase 1 gamma 3,ENSG00000151292
2786	GNG4	GENE	hsa:2786,G protein subunit gamma 4,ENSG00000168243,ENSG00000282972
1455	CSNK1G2	GENE	hsa:1455,casein kinase 1 gamma 2,ENSG00000133275
2785	GNG3	GENE	hsa:2785,G protein subunit gamma 3,ENSG00000162188
1454	CSNK1E	GENE	hsa:1454,casein kinase 1 epsilon,ENSG00000213923
2784	GNB3	GENE	hsa:2784,G protein subunit beta 3,ENSG00000111664
1453	CSNK1D	GENE	hsa:1453,casein kinase 1 delta,ENSG00000141551
2783	GNB2	GENE	hsa:2783,G protein subunit beta 2,ENSG00000172354
1452	CSNK1A1	GENE	hsa:1452,casein kinase 1 alpha 1,ENSG00000113712
286410	ATP11C	GENE	
1471	CST3	GENE	
2799	GNS	GENE	hsa:2799,glucosamine (N-acetyl)-6-sulfatase,ENSG00000135677
1468	SLC25A10	GENE	
2798	GNRHR	GENE	hsa:2798,gonadotropin releasing hormone receptor,ENSG00000109163
2797	GNRH2	GENE	hsa:2797,gonadotropin releasing hormone 2,ENSG00000125787
2796	GNRH1	GENE	hsa:2796,gonadotropin releasing hormone 1,ENSG00000147437
1465	CSRP1	GENE	
1464	CSPG4	GENE	
1463	NCAN	GENE	
1482	NKX2-5	GENE	
hsa-miR-628-5p	hsa-miR-628-5p	MIRNA	
1479	CSTF3	GENE	hsa:1479,cleavage stimulation factor subunit 3,ENSG00000176102
1478	CSTF2	GENE	hsa:1478,cleavage stimulation factor subunit 2,ENSG00000101811
1477	CSTF1	GENE	hsa:1477,cleavage stimulation factor subunit 1,ENSG00000101138
552900	BOLA2	GENE	
1475	CSTA	GENE	
1495	CTNNA1	GENE	hsa:1495,catenin alpha 1,ENSG00000044115
1493	CTLA4	GENE	hsa:1493,cytotoxic T-lymphocyte associated protein 4,ENSG00000163599
1491	CTH	GENE	hsa:1491,cystathionine gamma-lyase,ENSG00000116761
